entry,KCL_control_1,KCL_control_2,KCL_control_3,KCL_KCL_1,KCL_KCL_2,KCL_KCL_3,NaCl_control_1,NaCl_control_2,NaCl_control_3,NaCl_KCL_1,NaCl_KCL_2,NaCl_KCL_3,Sorb_control_1,Sorb_control_2,Sorb_control_3,Sorb_KCL_1,Sorb_KCL_2,Sorb_KCL_3,FC_kcl,FC_nacl,FC_sorb,log2_FC_kcl,log2_FC_nacl,log2_FC_sorb,pval_kcl,pval_nacl,pval_sorb,adj_pval_kcl,adj_pval_nacl,adj_pval_sorb,neg_log10_adj_pval_kcl,neg_log10_adj_pval_nacl,neg_log10_adj_pval_sorb,uniprot
GPD_MAGO7,2517,3165,3037.5,2414,NA,2435,7302.5,7222.5,6726,4393,NA,4203,NA,NA,NA,NA,NA,NA,0.7981893004115226,0.5950848044305989,NA,-0.32519715498417573,-0.7488328160241943,NA,0.15625038857585236,0.0014302754670063647,NA,0.43682384174611355,0.0380837527334232,NA,0.359693665962197,1.4192602632519504,NA,GPD
ITPA_MAGO7,2880,4656,5983,3760,4875,4324,4098,5518,4498,3941,3722,3644,5364.5,4650,4292,3972,4540.5,3690,0.9286941580756014,0.8274788795020009,0.8541935483870968,-0.10672453517363356,-0.2732056057186652,-0.22736509335438213,0.8545243132038417,0.09624522327353706,0.15632995759151813,0.9434621847382311,0.3017600673462041,0.32453076476650433,0.025275502270264434,0.5203382320177871,0.48874412679884954,ITPA
G4NJ51_MAGO7,8988.6666666667,12882.3333333333,8998,6759.6666666667,17219.3333333333,17207,3275,3646.5,3906,2977,2425,3780,8450,7574.6666666667,9889.5,5950,8417.5,8642,1.9123138475216714,0.8163992869875223,0.9961538461538462,0.9353193167839366,-0.2926531725118489,-0.005559525341900599,0.4073176958300203,0.2748462379842,0.42652570503268683,0.6867996404505007,0.5161323037513819,0.609763618538282,0.1631699408704752,0.28723895840355,0.21483849131766786,G4NJ51
G4N9J5_MAGO7,21099,24283.3333333333,23000.3333333333,21261.6666666667,21253,21757,12187,11655,15120.3333333333,16736,16648,19852,15378.6666666667,12067,13616.6666666667,10754.5,11013.6666666667,9966.3333333333,0.9244068926537325,1.373266595552638,0.7898041615667055,-0.11340007787683606,0.45761172653823606,-0.3404331253471018,0.21858709033401988,0.03427624352582375,0.03667442751027317,0.5093784324428903,0.1673486260841042,0.1346497059623046,0.29295944741585656,0.7763778488069002,0.8707945906303988,G4N9J5
G4NC35_MAGO7,15191.3333333333,13466.3333333333,16050.6666666667,11512,10149.6666666667,13122,13213.3333333333,12639,12032,11961.3333333333,13217.3333333333,14304.6666666667,19660.3333333333,21304,20248.6666666667,17283.3333333333,18016,17095,0.757800500285252,1.0457578394915183,0.8535541434826953,-0.40011000260102875,0.0645488131415407,-0.2284454242864014,0.04480711566040249,0.5207758104789757,0.006175815367411912,0.2610375834925384,0.732700351651808,0.04819015978717075,0.5832969596029339,0.13507360002588717,1.3170416336786321,G4NC35
G4N193_MAGO7,8937,12302.3333333333,11280.3333333333,9149.6666666667,10709.6666666667,11391.3333333333,11374,12416.5,13499.5,8362.5,9335,10746,17804.3333333333,17645,16625.3333333333,16812.5,20610,20074.6666666667,0.9494104784137644,0.7518221721096927,1.137697175781621,-0.07489612235600662,-0.41153663212545444,0.18611660234029664,0.74161023554779,0.03326210177786614,0.2195411236682788,0.8850775840109005,0.16575304349640557,0.39849292825181964,0.05301865830670639,0.7805384884944737,0.3995793812903614,G4N193
G4NLU4_MAGO7,2885,8220,2929.5,3721.5,4744,5325,3994,6301,4737,4460,3086,5000.5,7455,9422,8553,3621,8242,6726,1.619388974227684,0.9415241714165083,0.786390740091196,0.6954495599380558,-0.08692996177372603,-0.346681761132526,0.9667155779988226,0.40321600635124166,0.19682822687886034,0.9861811800787539,0.6390221400192896,0.3709774974004837,0.006043289642982391,0.19448409470288983,0.4306524328409872,G4NLU4
G4N6U0_MAGO7,14329,7503.6666666667,16192.6666666667,18539.6666666667,10369.6666666667,13807,9503.3333333333,8542.6666666667,16156.6666666667,15231,11371.3333333333,16000.3333333333,9018,10355.6666666667,10117.3333333333,10642.5,11684.5,10687,0.9635703817433178,1.6027008067344848,1.0563060094886698,-0.0535380462349599,0.6805051273466248,0.07902784077396521,0.6821433139025681,0.3723120037005345,0.0928455745231435,0.8472839235956245,0.6119942170434822,0.2335887371828231,0.07197103383853902,0.21325268164197278,0.6315481011883675,G4N6U0
G4NAC6_MAGO7,16481.6666666667,16935,17631,16312,16898.6666666667,19552,18851.6666666667,18281.6666666667,15989.3333333333,17440,14785,18531.6666666667,20867,21889.3333333333,20638.6666666667,12331.3333333333,16019,13916.3333333333,0.9978545418758016,0.953961163278328,0.6669062794524033,-0.0030985669088228695,-0.06799756103210458,-0.5844440616174806,0.6154762475326949,0.6070483829210609,0.003432948652095528,0.807812574886662,0.7939694392457277,0.034465252851829116,0.0926893906295345,0.10019621372198932,1.462618530988123,G4NAC6
G4MNB9_MAGO7,5339.5,8629.5,8960,7427.6666666667,5620.3333333333,7272.6666666667,5330.6666666667,5462.3333333333,6042.6666666667,6272,3012.5,7285.6666666667,6119,10590,7317,7097,4192,4475.5,0.8427680244123877,1.148227253310558,0.6116577832444992,-0.24679251720200399,0.19940820366675624,-0.7092033905063585,0.5379582614465374,0.9492842909019581,0.16537857434408024,0.7674191312578565,0.9760859522388945,0.33509432908715003,0.11496737832488758,0.010511937518277966,0.4748329218125881,G4MNB9
G4N5J7_MAGO7,9097,8902.6666666667,9421.6666666667,8400.6666666667,8674.3333333333,8295.3333333333,8832.6666666667,9293,8242.3333333333,5201.6666666667,4556.6666666667,5834,10275.6666666667,10541.3333333333,8220.3333333333,10627.5,8838,8397.3333333333,0.9234546187387821,0.5889123707449634,0.8600901806857596,-0.11488703019205614,-0.7638751156651288,-0.21744016018052004,0.02236563902304267,0.001677910258285314,0.7157750356707229,0.19897706441189686,0.039911892010413334,0.8274568979350289,0.7011969807431001,1.3988976841376521,0.08225461927611234,G4N5J7
G4MT85_MAGO7,10139.6666666667,10756,10488.6666666667,13491.3333333333,14215,12678,14718.3333333333,12639,13274.6666666667,16332.6666666667,16150,13789.3333333333,9913.5,10248,12089,14599.5,12656,12404.5,1.2862772516366798,1.2166030534351113,1.2349726775956285,0.3632016430159281,0.2828585302087662,0.3044791241311453,0.003302076219705179,0.140354074037139,0.06333794141315226,0.10812374995440953,0.36076688620853836,0.18153471272769608,0.9660789004847274,0.4427733319862179,0.7410403177097448,G4MT85
G4N5E2_MAGO7,12871,8580.5,11585.5,11129,11067,12433,9580,7699,9112,9843,10307,9469,13675,11403,8150.5,10706,11306,8896,0.9605972983470717,1.080223880597015,0.9388757344558449,-0.05799634384562238,0.11133034753146429,-0.09099387326812794,0.7137161385429902,0.15516244589327102,0.6828716953801314,0.8668267291248422,0.38215653741832556,0.8030860375185265,0.06206770541353878,0.4177587066915409,0.09523792468656928,G4N5E2
G4MT84_MAGO7,24627.3333333333,22153,23475.6666666667,23007.6666666667,23065.6666666667,28557,10056,23229.6666666667,24038.3333333333,27970,23722.3333333333,28111,8970.6666666667,11416.6666666667,7225.6666666667,25044,22387.3333333333,22228.3333333333,0.9825351072741988,1.2040637690309788,2.4956153388822697,-0.0254191372000922,0.2679118014236138,1.3193955818551206,0.501141866041146,0.19020912075472057,7.69315779482578e-4,0.7472660784350006,0.4182631823955814,0.016375455490156447,0.12652473175810164,0.3785503624960155,1.7858066110851685,G4MT84
G4MRG5_MAGO7,14736.6666666667,14577.3333333333,14612.6666666667,13960.3333333333,14427,17686.3333333333,14641.3333333333,13848,13001.6666666667,14880.3333333333,12967,15304,15590,12556.3333333333,14078.3333333333,14433.3333333333,14311,14966,0.987294128381767,1.0745474677450388,1.025216053036581,-0.018448147648941458,0.10372921470406328,0.035927973924479474,0.5747412174851596,0.5552427553735508,0.6108706380453272,0.7857552148207406,0.7613782287366755,0.7455474751418588,0.10471272801912376,0.11839954579681224,0.12752469622754203,G4MRG5
G5EHZ2_MAGO7,8220,7655,7427,5504,6311,6212,NA,NA,NA,NA,NA,3385,10058,8824,8952,6354,6424,6787,0.8114957544088831,100,0.7176050044682752,-0.30134454799984894,6.643856189774724,-0.4787381434590795,0.007115037229151398,NA,0.0026457234314146874,0.1374428931017477,NA,0.0306341051542232,0.8618777117426014,NA,1.5137948012226428,G5EHZ2
G5EH38_MAGO7,5465,4137,4640.5,5315,5782,4954,7160,4034,7287,4065.5,4373,3977,5297,5972,8703,5502,5366,5581,1.1453507165176167,0.5678072625698324,0.921299397186872,0.19578943195147883,-0.8165267928372568,-0.11825802581833077,0.25605862478248026,0.13196353651056894,0.3232291245371676,0.5598569931684738,0.3535484603778335,0.5105583593800417,0.2519228926532253,0.45155104966838144,0.29195460870317286,G5EH38
G4NA85_MAGO7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4832.3333333333,5526,3561,2390,2648.5,2745.5,NA,NA,0.5480789128785304,NA,NA,-0.8675444662595642,NA,NA,0.02499645855104178,NA,NA,0.10550761720950415,NA,NA,0.9767161849858493,G4NA85
G4N7M8_MAGO7,3894,3127.6666666667,3493,3975.6666666667,3431,3764,5190.3333333333,4490,4322.5,4681,4738,4094.5,4928.3333333333,3785.6666666667,3573.6666666667,4612,4628.3333333333,1902,1.0775837389063843,1.0425389755011136,1.218279475213514,0.1077999853336722,0.06010132008344488,0.28484512770564335,0.46683983312191585,0.6528140782942351,0.7217717580139655,0.7232014540483855,0.8289112567095483,0.8297262049167791,0.14074070935161534,0.0814919625551082,0.08106519354005065,G4N7M8
G4NGG0_MAGO7,6898,8875.3333333333,7736.3333333333,7607,8703,6964.6666666667,8716.6666666667,7448.3333333333,9394,9007.6666666667,10058.6666666667,9694,15182,16173,12982,13095.3333333333,17704,18946.6666666667,0.9832823473652504,1.1121223709368981,1.1661177710446582,-0.024322352121609034,0.15331554186588453,0.2217134996207078,0.9234116362761762,0.17502626795650392,0.4213092653508874,0.9731160589089223,0.4018845256433378,0.6051889794490745,0.011835360412126858,0.39589871577136654,0.21810898912213658,G4NGG0
G4NLR7_MAGO7,5436.5,5612.5,5140,4860,5879,6993.5,6628.6666666667,6325,6826.5,4663,6261,5245.6666666667,5529.6666666667,6667.5,5287.5,5247.5,4469.3333333333,6859,1.0813942794077072,0.7913607563109736,0.9489722105009287,0.1128926296738841,-0.3375925712488938,-0.07556225459515324,0.4608434084760039,0.06966306178091829,0.7312308695531906,0.7212159408211984,0.24688034588474117,0.8372404994819714,0.14193468276192864,0.6075134828244735,0.07714977188121562,G4NLR7
G4N7Y1_MAGO7,11269.3333333333,9808,8819.3333333333,12071.3333333333,10573.6666666667,9760.3333333333,7732,8872,9303.6666666667,8703,7123,8615,10926.3333333333,9936.6666666667,10839.6666666667,11235.6666666667,6779.6666666667,8681.3333333333,1.0780655247417108,0.9710324616771867,0.800885636089665,0.10844486765167342,-0.04240856904939934,-0.3203318497888565,0.44247716917050195,0.5203863596124078,0.2776546454168675,0.7115362255644382,0.732700351651808,0.4631015840947263,0.14780298431863392,0.13507360002588717,0.33432373344700106,G4N7Y1
G4N2C1_MAGO7,9732,7570,5745,6342.3333333333,7340.3333333333,8693.5,5370.6666666667,5127.6666666667,6220,7816.3333333333,5379.6666666667,6828.3333333333,5989.3333333333,5244.6666666667,5873.6666666667,6383,6641,12116,0.969660942316156,1.2714126117179603,1.1306395777765104,-0.04444772114419934,0.3464323043608629,0.17713910419558943,0.8754420183305154,0.23118569353934865,0.22826820057813632,0.9526648279512805,0.4665557435228484,0.41014417838963424,0.02105986848519733,0.3310964598315651,0.3870634484704426,G4N2C1
